210	166	gems/tamoz-sqlite/lib/tamoz/sqlite/approval_receipt_store.rb
211	165	gems/tamoz-approval/lib/tamoz/approval/evaluator.rb
212	164	gems/tamoz-comms/lib/tamoz/comms/delivery_drainer.rb
213	162	gems/tamoz-sqlite/lib/tamoz/sqlite/checkpoint_writer.rb
214	162	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/heuristic.rb
215	159	gems/tamoz-agent-profile/lib/tamoz/agent/profile/secure_file.rb
216	158	gems/tamoz-agent-healing/lib/tamoz/agent/healing/errors.rb
217	157	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_record_reader.rb
218	156	gems/tamoz-agent-cli/lib/tamoz/agent/cli_comms_doctor.rb
219	153	gems/tamoz-agent-session/lib/tamoz/agent/session_status_projection.rb
220	152	gems/tamoz-cancellation/lib/tamoz/cancellation_token.rb
221	151	gems/tamoz-evals/lib/tamoz/evals/harness/sqlite_scenario_driver.rb
222	149	gems/tamoz-telegram/lib/tamoz/telegram/normalizer.rb
223	147	gems/tamoz-graph/lib/tamoz/graph/lifecycle_executor.rb
224	147	gems/tamoz-agent-kernel/lib/tamoz/agent/episode_tool_call.rb
225	146	gems/tamoz-sqlite/lib/tamoz/sqlite/database_file.rb
226	145	gems/tamoz-agent-memory/lib/tamoz/agent/memory/wisdom.rb
227	144	gems/tamoz-graph/lib/tamoz/graph/builder.rb
228	144	gems/tamoz-agent/lib/tamoz/agent/runtime/plan_review.rb
229	143	gems/tamoz-core/lib/tamoz/circuit.rb
230	142	gems/tamoz-core/lib/tamoz/core/capability/registry.rb
231	141	gems/tamoz-graph/lib/tamoz/graph/route_planner.rb
232	140	gems/tamoz-sqlite/lib/tamoz/sqlite/comms_routes.rb
233	140	gems/tamoz-agent-kernel/lib/tamoz/agent/receipt_budget_controller.rb
234	139	gems/tamoz-sqlite/lib/tamoz/sqlite/connection_pool.rb
235	139	gems/tamoz-evals/lib/tamoz/evals/duplicate_key_detector.rb
236	139	gems/tamoz-agent-memory/lib/tamoz/agent/memory/surface.rb
237	138	gems/tamoz-tools/lib/tamoz/tools/path_resolver.rb
238	138	gems/tamoz-mcp/lib/tamoz/mcp/errors.rb
239	138	gems/tamoz-evals/lib/tamoz/evals/cli.rb
240	138	gems/tamoz-core/lib/tamoz/circuit/evidence.rb
241	137	gems/tamoz-telegram/lib/tamoz/telegram/client.rb
242	136	gems/tamoz-comms/lib/tamoz/comms/admission.rb
243	136	gems/tamoz-agent-session/lib/tamoz/agent/session_deliberation.rb
244	136	gems/tamoz-agent-healing/lib/tamoz/agent/healing/oracle.rb
245	135	gems/tamoz-tools/lib/tamoz/tools/skills/catalog.rb
246	134	gems/tamoz-agent-session/lib/tamoz/agent/session_memory.rb
247	133	gems/tamoz-evals/lib/tamoz/evals/benchmark/baselines.rb
248	133	gems/tamoz-agent/lib/tamoz/agent/episode_graph.rb
249	132	gems/tamoz-agent-profile/lib/tamoz/agent/profile/authority_validator.rb
250	131	gems/tamoz-graph/lib/tamoz/graph/state_manager.rb
251	130	gems/tamoz-graph/lib/tamoz/graph/execution_support.rb
252	129	gems/tamoz-scheduler/lib/tamoz/scheduler/grant_intersector.rb
253	129	gems/tamoz-mcp/lib/tamoz/mcp/http_supervisor.rb
254	127	gems/tamoz-core/lib/tamoz/configuration.rb
255	125	gems/tamoz-tools/lib/tamoz/tools/patch_preparation.rb
256	125	gems/tamoz-observability/lib/tamoz/observability/usage.rb
257	124	gems/tamoz-agent-healing/lib/tamoz/agent/healing/classification/matrix.rb
258	124	gems/tamoz-agent-cli/lib/tamoz/agent/cli_argument_parser.rb
259	123	gems/tamoz-tools/lib/tamoz/tools/check_runner.rb
260	123	gems/tamoz-core/lib/tamoz/immutable.rb
261	123	gems/tamoz-core/lib/tamoz/core/turn_context.rb
262	122	gems/tamoz-mcp/lib/tamoz/mcp/circuit_supervision.rb
263	122	gems/tamoz-graph/lib/tamoz/graph/run_coordinator.rb
264	120	gems/tamoz-evals/lib/tamoz/evals/harness/sqlite_trace_selector_deriver.rb
265	120	gems/tamoz-agent-kernel/lib/tamoz/agent/diagnosis_catalog.rb
266	119	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/candidate_policy.rb
267	117	gems/tamoz-graph/lib/tamoz/graph/resume_answers.rb
268	116	gems/tamoz-tools/lib/tamoz/tools/tool_policy_normalizer.rb
269	116	gems/tamoz-agent-profile/lib/tamoz/agent/profile/locations.rb
270	115	gems/tamoz-agent-kernel/lib/tamoz/agent/skill_set.rb
271	114	gems/tamoz-agent-healing/lib/tamoz/agent/healing/remediation.rb
272	113	gems/tamoz-otel/lib/tamoz/otel/async_exporter.rb
273	113	gems/tamoz-agent/lib/tamoz/agent/ruby_llm_model.rb
274	112	gems/tamoz-sqlite/lib/tamoz/sqlite/database_kernel.rb
275	111	gems/tamoz-sqlite/lib/tamoz/sqlite/request_inbox_rows.rb
276	106	gems/tamoz-sqlite/lib/tamoz/sqlite/checkpoint_pruner.rb
277	106	gems/tamoz-sqlite/lib/tamoz/sqlite/artifact_store.rb
